Timestamp;StimuliName;FixationDuration;MappedFixationPointX;MappedFixationPointY;user;description;aois
152568;16_Hong_Kong_S1.jpg;83;1090;1000;p32;color
152652;16_Hong_Kong_S1.jpg;116;1397;868;p32;color;North_Point-Tiu_Ken_Long
152768;16_Hong_Kong_S1.jpg;100;1348;887;p32;color;North_Point-Tiu_Ken_Long
153002;16_Hong_Kong_S1.jpg;17;1429;861;p32;color;North_Point-Tiu_Ken_Long
153235;16_Hong_Kong_S1.jpg;117;1473;852;p32;color;North_Point-Tiu_Ken_Long
153634;16_Hong_Kong_S1.jpg;150;1267;638;p32;color;Destination
153784;16_Hong_Kong_S1.jpg;166;1458;896;p32;color;North_Point-Tiu_Ken_Long
154084;16_Hong_Kong_S1.jpg;33;1459;875;p32;color;North_Point-Tiu_Ken_Long
154234;16_Hong_Kong_S1.jpg;100;1336;746;p32;color
154334;16_Hong_Kong_S1.jpg;999;1292;622;p32;color;Destination
155333;16_Hong_Kong_S1.jpg;150;1348;620;p32;color;Destination
155483;16_Hong_Kong_S1.jpg;316;827;702;p32;color;Sham_Shui_Po-Hung_Hom
155800;16_Hong_Kong_S1.jpg;450;911;703;p32;color;Sham_Shui_Po-Hung_Hom
148854;16_Hong_Kong_S1.jpg;200;913;993;p32;color
149054;16_Hong_Kong_S1.jpg;316;918;1049;p32;color;Origin
149371;16_Hong_Kong_S1.jpg;266;710;1042;p32;color
149637;16_Hong_Kong_S1.jpg;283;640;1035;p32;color
149920;16_Hong_Kong_S1.jpg;266;635;972;p32;color
150187;16_Hong_Kong_S1.jpg;216;660;796;p32;color;Lai_King-Cheung_Sha_Wan
150403;16_Hong_Kong_S1.jpg;266;640;1013;p32;color
150670;16_Hong_Kong_S1.jpg;266;1090;1020;p32;color
150936;16_Hong_Kong_S1.jpg;533;1179;983;p32;color;North_Point-Tiu_Ken_Long
151469;16_Hong_Kong_S1.jpg;366;1329;850;p32;color;North_Point-Tiu_Ken_Long
151836;16_Hong_Kong_S1.jpg;183;1436;890;p32;color;North_Point-Tiu_Ken_Long
152019;16_Hong_Kong_S1.jpg;433;1179;977;p32;color;North_Point-Tiu_Ken_Long
152568;16_Hong_Kong_S1.jpg;83;1090;1000;p32;color
152652;16_Hong_Kong_S1.jpg;116;1397;868;p32;color;North_Point-Tiu_Ken_Long
152768;16_Hong_Kong_S1.jpg;100;1348;887;p32;color;North_Point-Tiu_Ken_Long
153002;16_Hong_Kong_S1.jpg;17;1429;861;p32;color;North_Point-Tiu_Ken_Long
153235;16_Hong_Kong_S1.jpg;117;1473;852;p32;color;North_Point-Tiu_Ken_Long
153634;16_Hong_Kong_S1.jpg;150;1267;638;p32;color;Destination
153784;16_Hong_Kong_S1.jpg;166;1458;896;p32;color;North_Point-Tiu_Ken_Long
154084;16_Hong_Kong_S1.jpg;33;1459;875;p32;color;North_Point-Tiu_Ken_Long
154234;16_Hong_Kong_S1.jpg;100;1336;746;p32;color
154334;16_Hong_Kong_S1.jpg;999;1292;622;p32;color;Destination
155333;16_Hong_Kong_S1.jpg;150;1348;620;p32;color;Destination
155483;16_Hong_Kong_S1.jpg;316;827;702;p32;color;Sham_Shui_Po-Hung_Hom
155800;16_Hong_Kong_S1.jpg;450;911;703;p32;color;Sham_Shui_Po-Hung_Hom
38278;16_Hong_Kong_S1.jpg;150;928;1097;p33;color;Origin
38428;16_Hong_Kong_S1.jpg;183;1270;737;p33;color
38611;16_Hong_Kong_S1.jpg;266;1274;624;p33;color;Destination
38877;16_Hong_Kong_S1.jpg;416;916;1081;p33;color;Origin
39294;16_Hong_Kong_S1.jpg;233;1175;966;p33;color;North_Point-Tiu_Ken_Long
39527;16_Hong_Kong_S1.jpg;250;1266;968;p33;color;North_Point-Tiu_Ken_Long
39777;16_Hong_Kong_S1.jpg;200;1376;806;p33;color;North_Point-Tiu_Ken_Long
39976;16_Hong_Kong_S1.jpg;183;1462;804;p33;color;North_Point-Tiu_Ken_Long
40160;16_Hong_Kong_S1.jpg;300;1431;856;p33;color;North_Point-Tiu_Ken_Long
40459;16_Hong_Kong_S1.jpg;183;1144;956;p33;color
40643;16_Hong_Kong_S1.jpg;166;1018;1023;p33;color
40809;16_Hong_Kong_S1.jpg;300;781;740;p33;color
41109;16_Hong_Kong_S1.jpg;183;712;628;p33;color;Lai_King-Cheung_Sha_Wan
41292;16_Hong_Kong_S1.jpg;283;650;608;p33;color;Lai_King-Cheung_Sha_Wan
41575;16_Hong_Kong_S1.jpg;400;639;1072;p33;color
41975;16_Hong_Kong_S1.jpg;250;653;1028;p33;color
42225;16_Hong_Kong_S1.jpg;483;680;859;p33;color;Lai_King-Cheung_Sha_Wan
42708;16_Hong_Kong_S1.jpg;566;645;1014;p33;color
43274;16_Hong_Kong_S1.jpg;150;659;1073;p33;color
43424;16_Hong_Kong_S1.jpg;183;681;1105;p33;color
43607;16_Hong_Kong_S1.jpg;183;734;1130;p33;color
43790;16_Hong_Kong_S1.jpg;266;660;1033;p33;color
44057;16_Hong_Kong_S1.jpg;250;635;876;p33;color;Lai_King-Cheung_Sha_Wan
44307;16_Hong_Kong_S1.jpg;216;649;1026;p33;color
44523;16_Hong_Kong_S1.jpg;133;664;785;p33;color;Lai_King-Cheung_Sha_Wan
44657;16_Hong_Kong_S1.jpg;383;671;686;p33;color;Lai_King-Cheung_Sha_Wan
45040;16_Hong_Kong_S1.jpg;216;633;583;p33;color;Lai_King-Cheung_Sha_Wan
45256;16_Hong_Kong_S1.jpg;200;1142;619;p33;color
45456;16_Hong_Kong_S1.jpg;183;1227;599;p33;color;Destination
45639;16_Hong_Kong_S1.jpg;166;965;601;p33;color;Sham_Shui_Po-Hung_Hom
45806;16_Hong_Kong_S1.jpg;283;967;708;p33;color;Sham_Shui_Po-Hung_Hom
46089;16_Hong_Kong_S1.jpg;183;1102;831;p33;color
46272;16_Hong_Kong_S1.jpg;183;1059;990;p33;color
46455;16_Hong_Kong_S1.jpg;216;1338;873;p33;color;North_Point-Tiu_Ken_Long
46672;16_Hong_Kong_S1.jpg;233;1218;956;p33;color;North_Point-Tiu_Ken_Long
46905;16_Hong_Kong_S1.jpg;233;1350;830;p33;color;North_Point-Tiu_Ken_Long
47138;16_Hong_Kong_S1.jpg;117;1317;621;p33;color;Destination
47255;16_Hong_Kong_S1.jpg;200;1247;634;p33;color;Destination
288763;16_Hong_Kong_S1.jpg;183;919;973;p36;color
288947;16_Hong_Kong_S1.jpg;250;935;1066;p36;color;Origin
289196;16_Hong_Kong_S1.jpg;283;934;1107;p36;color;Origin
289480;16_Hong_Kong_S1.jpg;133;970;1104;p36;color;Origin
289613;16_Hong_Kong_S1.jpg;333;1290;640;p36;color;Destination
289946;16_Hong_Kong_S1.jpg;150;1325;645;p36;color;Destination
290096;16_Hong_Kong_S1.jpg;333;994;1101;p36;color;Origin
290429;16_Hong_Kong_S1.jpg;300;1213;997;p36;color;North_Point-Tiu_Ken_Long
290729;16_Hong_Kong_S1.jpg;600;1200;1039;p36;color;North_Point-Tiu_Ken_Long
291328;16_Hong_Kong_S1.jpg;383;1240;1009;p36;color;North_Point-Tiu_Ken_Long
291878;16_Hong_Kong_S1.jpg;167;1472;876;p36;color;North_Point-Tiu_Ken_Long
292044;16_Hong_Kong_S1.jpg;266;1418;739;p36;color
292311;16_Hong_Kong_S1.jpg;350;1476;868;p36;color;North_Point-Tiu_Ken_Long
292661;16_Hong_Kong_S1.jpg;316;935;881;p36;color;Sham_Shui_Po-Hung_Hom
292977;16_Hong_Kong_S1.jpg;350;1001;727;p36;color;Sham_Shui_Po-Hung_Hom
293327;16_Hong_Kong_S1.jpg;216;1461;777;p36;color;North_Point-Tiu_Ken_Long
293543;16_Hong_Kong_S1.jpg;300;1480;849;p36;color;North_Point-Tiu_Ken_Long
293843;16_Hong_Kong_S1.jpg;666;1331;645;p36;color;Destination
294510;16_Hong_Kong_S1.jpg;216;1175;610;p36;color
466633;16_Hong_Kong_S1.jpg;216;888;1059;p37;color;Origin
466849;16_Hong_Kong_S1.jpg;350;929;1056;p37;color;Origin
467599;16_Hong_Kong_S1.jpg;83;919;1029;p37;color;Origin
467682;16_Hong_Kong_S1.jpg;300;923;1070;p37;color;Origin
467982;16_Hong_Kong_S1.jpg;183;1016;1047;p37;color
468165;16_Hong_Kong_S1.jpg;166;1131;980;p37;color
468332;16_Hong_Kong_S1.jpg;483;1185;952;p37;color;North_Point-Tiu_Ken_Long
468815;16_Hong_Kong_S1.jpg;283;1248;922;p37;color;North_Point-Tiu_Ken_Long
469098;16_Hong_Kong_S1.jpg;233;1364;601;p37;color;Destination
469331;16_Hong_Kong_S1.jpg;250;1284;637;p37;color;Destination
469581;16_Hong_Kong_S1.jpg;166;1409;813;p37;color;North_Point-Tiu_Ken_Long
469747;16_Hong_Kong_S1.jpg;217;1444;847;p37;color;North_Point-Tiu_Ken_Long
469964;16_Hong_Kong_S1.jpg;566;1187;970;p37;color;North_Point-Tiu_Ken_Long
470980;16_Hong_Kong_S1.jpg;233;1207;933;p37;color;North_Point-Tiu_Ken_Long
471513;16_Hong_Kong_S1.jpg;183;1142;657;p37;color
471696;16_Hong_Kong_S1.jpg;183;1111;591;p37;color
471879;16_Hong_Kong_S1.jpg;233;1269;575;p37;color;Destination
472112;16_Hong_Kong_S1.jpg;233;994;641;p37;color;Sham_Shui_Po-Hung_Hom
472345;16_Hong_Kong_S1.jpg;383;972;729;p37;color;Sham_Shui_Po-Hung_Hom
472729;16_Hong_Kong_S1.jpg;167;929;1052;p37;color;Origin
472895;16_Hong_Kong_S1.jpg;283;976;1033;p37;color;Origin
473178;16_Hong_Kong_S1.jpg;250;722;1038;p37;color
473428;16_Hong_Kong_S1.jpg;117;781;1000;p37;color
473545;16_Hong_Kong_S1.jpg;166;933;851;p37;color;Sham_Shui_Po-Hung_Hom
473711;16_Hong_Kong_S1.jpg;216;992;752;p37;color;Sham_Shui_Po-Hung_Hom
473928;16_Hong_Kong_S1.jpg;133;982;821;p37;color;Sham_Shui_Po-Hung_Hom
474061;16_Hong_Kong_S1.jpg;300;1008;658;p37;color;Sham_Shui_Po-Hung_Hom
474361;16_Hong_Kong_S1.jpg;166;1129;554;p37;color
474527;16_Hong_Kong_S1.jpg;583;1281;586;p37;color;Destination
475110;16_Hong_Kong_S1.jpg;217;1459;955;p37;color;North_Point-Tiu_Ken_Long
475327;16_Hong_Kong_S1.jpg;300;1325;942;p37;color;North_Point-Tiu_Ken_Long
475627;16_Hong_Kong_S1.jpg;283;1466;835;p37;color;North_Point-Tiu_Ken_Long
181509;16_Hong_Kong_S1.jpg;150;1094;899;p4;color
181659;16_Hong_Kong_S1.jpg;233;1314;656;p4;color;Destination
181892;16_Hong_Kong_S1.jpg;183;1354;830;p4;color;North_Point-Tiu_Ken_Long
182075;16_Hong_Kong_S1.jpg;200;1187;550;p4;color;Destination
182275;16_Hong_Kong_S1.jpg;133;1084;573;p4;color;Sham_Shui_Po-Hung_Hom
182408;16_Hong_Kong_S1.jpg;433;969;750;p4;color;Sham_Shui_Po-Hung_Hom
182841;16_Hong_Kong_S1.jpg;217;954;872;p4;color;Sham_Shui_Po-Hung_Hom
183058;16_Hong_Kong_S1.jpg;350;914;1063;p4;color;Origin
183408;16_Hong_Kong_S1.jpg;316;748;1051;p4;color
183875;16_Hong_Kong_S1.jpg;116;956;693;p4;color;Sham_Shui_Po-Hung_Hom
183991;16_Hong_Kong_S1.jpg;166;978;639;p4;color;Sham_Shui_Po-Hung_Hom
184157;16_Hong_Kong_S1.jpg;250;1261;577;p4;color;Destination
184407;16_Hong_Kong_S1.jpg;183;1063;563;p4;color;Sham_Shui_Po-Hung_Hom
184590;16_Hong_Kong_S1.jpg;300;965;646;p4;color;Sham_Shui_Po-Hung_Hom
184890;16_Hong_Kong_S1.jpg;233;963;785;p4;color;Sham_Shui_Po-Hung_Hom
185123;16_Hong_Kong_S1.jpg;233;968;740;p4;color;Sham_Shui_Po-Hung_Hom
185356;16_Hong_Kong_S1.jpg;150;863;1036;p4;color;Origin
185506;16_Hong_Kong_S1.jpg;383;735;1033;p4;color
185889;16_Hong_Kong_S1.jpg;300;905;1060;p4;color;Origin
186323;16_Hong_Kong_S1.jpg;266;768;1049;p4;color
186589;16_Hong_Kong_S1.jpg;283;682;547;p4;color;Lai_King-Cheung_Sha_Wan
186872;16_Hong_Kong_S1.jpg;133;220;179;p4;color
273475;16_Hong_Kong_S1.jpg;83;975;973;p40;color
273558;16_Hong_Kong_S1.jpg;433;922;1059;p40;color;Origin
274158;16_Hong_Kong_S1.jpg;416;945;995;p40;color
274574;16_Hong_Kong_S1.jpg;366;1170;961;p40;color;North_Point-Tiu_Ken_Long
274941;16_Hong_Kong_S1.jpg;416;1166;923;p40;color;North_Point-Tiu_Ken_Long
275357;16_Hong_Kong_S1.jpg;466;1159;763;p40;color;North_Point-Tiu_Ken_Long
275824;16_Hong_Kong_S1.jpg;266;1118;977;p40;color
276090;16_Hong_Kong_S1.jpg;266;1168;968;p40;color;North_Point-Tiu_Ken_Long
276357;16_Hong_Kong_S1.jpg;100;993;1033;p40;color;Origin
276456;16_Hong_Kong_S1.jpg;633;1186;966;p40;color;North_Point-Tiu_Ken_Long
277089;16_Hong_Kong_S1.jpg;200;1281;977;p40;color;North_Point-Tiu_Ken_Long
277289;16_Hong_Kong_S1.jpg;150;1369;902;p40;color;North_Point-Tiu_Ken_Long
277439;16_Hong_Kong_S1.jpg;433;1437;878;p40;color;North_Point-Tiu_Ken_Long
277872;16_Hong_Kong_S1.jpg;183;1238;989;p40;color;North_Point-Tiu_Ken_Long
278055;16_Hong_Kong_S1.jpg;466;1178;968;p40;color;North_Point-Tiu_Ken_Long
278522;16_Hong_Kong_S1.jpg;266;1092;995;p40;color
278788;16_Hong_Kong_S1.jpg;200;968;1056;p40;color;Origin
278988;16_Hong_Kong_S1.jpg;100;931;1064;p40;color;Origin
279088;16_Hong_Kong_S1.jpg;150;1138;983;p40;color
279238;16_Hong_Kong_S1.jpg;416;1179;965;p40;color;North_Point-Tiu_Ken_Long
279654;16_Hong_Kong_S1.jpg;250;1264;971;p40;color;North_Point-Tiu_Ken_Long
279904;16_Hong_Kong_S1.jpg;133;1367;902;p40;color;North_Point-Tiu_Ken_Long
280037;16_Hong_Kong_S1.jpg;366;1439;882;p40;color;North_Point-Tiu_Ken_Long
280404;16_Hong_Kong_S1.jpg;200;1353;831;p40;color;North_Point-Tiu_Ken_Long
280604;16_Hong_Kong_S1.jpg;200;1289;655;p40;color;Destination
280803;16_Hong_Kong_S1.jpg;283;1283;609;p40;color;Destination
281087;16_Hong_Kong_S1.jpg;216;1322;828;p40;color;North_Point-Tiu_Ken_Long
281303;16_Hong_Kong_S1.jpg;616;1338;787;p40;color;North_Point-Tiu_Ken_Long
281919;16_Hong_Kong_S1.jpg;250;1428;859;p40;color;North_Point-Tiu_Ken_Long
282169;16_Hong_Kong_S1.jpg;150;1304;722;p40;color
282319;16_Hong_Kong_S1.jpg;916;1299;601;p40;color;Destination
84672;16_Hong_Kong_S1.jpg;217;1187;591;p5;color;Destination
84889;16_Hong_Kong_S1.jpg;466;1011;731;p5;color;Sham_Shui_Po-Hung_Hom
85355;16_Hong_Kong_S1.jpg;167;1309;745;p5;color
85672;16_Hong_Kong_S1.jpg;416;1198;580;p5;color;Destination
86088;16_Hong_Kong_S1.jpg;233;1096;582;p5;color
86321;16_Hong_Kong_S1.jpg;166;1022;615;p5;color;Sham_Shui_Po-Hung_Hom
86488;16_Hong_Kong_S1.jpg;267;982;706;p5;color;Sham_Shui_Po-Hung_Hom
86754;16_Hong_Kong_S1.jpg;466;978;766;p5;color;Sham_Shui_Po-Hung_Hom
87221;16_Hong_Kong_S1.jpg;233;951;924;p5;color;Sham_Shui_Po-Hung_Hom
87454;16_Hong_Kong_S1.jpg;233;903;1065;p5;color;Origin
87687;16_Hong_Kong_S1.jpg;1016;754;1034;p5;color
88703;16_Hong_Kong_S1.jpg;283;898;1041;p5;color;Origin
88986;16_Hong_Kong_S1.jpg;233;958;857;p5;color;Sham_Shui_Po-Hung_Hom
89219;16_Hong_Kong_S1.jpg;516;977;811;p5;color;Sham_Shui_Po-Hung_Hom
89736;16_Hong_Kong_S1.jpg;166;973;861;p5;color;Sham_Shui_Po-Hung_Hom
90019;16_Hong_Kong_S1.jpg;349;991;695;p5;color;Sham_Shui_Po-Hung_Hom
90368;16_Hong_Kong_S1.jpg;1233;978;770;p5;color;Sham_Shui_Po-Hung_Hom
265088;16_Hong_Kong_S1.jpg;150;913;1093;p8;color;Origin
265238;16_Hong_Kong_S1.jpg;200;928;759;p8;color;Sham_Shui_Po-Hung_Hom
265438;16_Hong_Kong_S1.jpg;600;922;1044;p8;color;Origin
266037;16_Hong_Kong_S1.jpg;283;1161;958;p8;color;North_Point-Tiu_Ken_Long
266320;16_Hong_Kong_S1.jpg;200;1198;952;p8;color;North_Point-Tiu_Ken_Long
266520;16_Hong_Kong_S1.jpg;416;1289;634;p8;color;Destination
266937;16_Hong_Kong_S1.jpg;183;1343;744;p8;color
267120;16_Hong_Kong_S1.jpg;333;1291;592;p8;color;Destination
267453;16_Hong_Kong_S1.jpg;500;1434;863;p8;color;North_Point-Tiu_Ken_Long
267953;16_Hong_Kong_S1.jpg;200;1173;993;p8;color;North_Point-Tiu_Ken_Long
268153;16_Hong_Kong_S1.jpg;266;1075;1019;p8;color
268419;16_Hong_Kong_S1.jpg;583;1199;963;p8;color;North_Point-Tiu_Ken_Long
269002;16_Hong_Kong_S1.jpg;383;1285;978;p8;color;North_Point-Tiu_Ken_Long
269385;16_Hong_Kong_S1.jpg;200;1406;861;p8;color;North_Point-Tiu_Ken_Long
269585;16_Hong_Kong_S1.jpg;450;1449;815;p8;color;North_Point-Tiu_Ken_Long
270035;16_Hong_Kong_S1.jpg;283;1399;806;p8;color;North_Point-Tiu_Ken_Long
270318;16_Hong_Kong_S1.jpg;183;1350;803;p8;color;North_Point-Tiu_Ken_Long
270501;16_Hong_Kong_S1.jpg;1599;1297;615;p8;color;Destination
272100;16_Hong_Kong_S1.jpg;266;1058;972;p8;color
272366;16_Hong_Kong_S1.jpg;200;914;1016;p8;color;Origin
272566;16_Hong_Kong_S1.jpg;216;1145;987;p8;color;North_Point-Tiu_Ken_Long
272783;16_Hong_Kong_S1.jpg;316;1201;972;p8;color;North_Point-Tiu_Ken_Long
273099;16_Hong_Kong_S1.jpg;266;1273;963;p8;color;North_Point-Tiu_Ken_Long
273366;16_Hong_Kong_S1.jpg;566;1422;827;p8;color;North_Point-Tiu_Ken_Long
273932;16_Hong_Kong_S1.jpg;416;1327;683;p8;color;Destination
274348;16_Hong_Kong_S1.jpg;799;1319;596;p8;color;Destination
275148;16_Hong_Kong_S1.jpg;300;1154;930;p8;color;North_Point-Tiu_Ken_Long
275447;16_Hong_Kong_S1.jpg;750;1186;980;p8;color;North_Point-Tiu_Ken_Long
291834;16_Hong_Kong_S1.jpg;216;1134;1027;p9;color
292051;16_Hong_Kong_S1.jpg;233;605;1005;p9;color
292284;16_Hong_Kong_S1.jpg;183;1090;899;p9;color;Sham_Shui_Po-Hung_Hom
292467;16_Hong_Kong_S1.jpg;300;1274;654;p9;color;Destination
292767;16_Hong_Kong_S1.jpg;600;1336;657;p9;color;Destination
293366;16_Hong_Kong_S1.jpg;466;1004;872;p9;color;Sham_Shui_Po-Hung_Hom
293833;16_Hong_Kong_S1.jpg;183;1118;978;p9;color
294016;16_Hong_Kong_S1.jpg;216;1207;939;p9;color;North_Point-Tiu_Ken_Long
294232;16_Hong_Kong_S1.jpg;250;1465;865;p9;color;North_Point-Tiu_Ken_Long
294482;16_Hong_Kong_S1.jpg;250;1279;979;p9;color;North_Point-Tiu_Ken_Long
294732;16_Hong_Kong_S1.jpg;433;1191;976;p9;color;North_Point-Tiu_Ken_Long
295165;16_Hong_Kong_S1.jpg;266;1327;972;p9;color;North_Point-Tiu_Ken_Long
295432;16_Hong_Kong_S1.jpg;283;1480;778;p9;color;North_Point-Tiu_Ken_Long
295715;16_Hong_Kong_S1.jpg;466;1454;855;p9;color;North_Point-Tiu_Ken_Long
296181;16_Hong_Kong_S1.jpg;233;1309;700;p9;color;Destination
296414;16_Hong_Kong_S1.jpg;233;1286;619;p9;color;Destination
296647;16_Hong_Kong_S1.jpg;366;1189;942;p9;color;North_Point-Tiu_Ken_Long
44491;07_Moskau_S1.jpg;216;155;408;p1;color;Origin
44708;07_Moskau_S1.jpg;450;96;378;p1;color;Origin
45158;07_Moskau_S1.jpg;167;94;334;p1;color;Origin
45324;07_Moskau_S1.jpg;200;447;538;p1;color;Kievskaya-Park_Kultury
45524;07_Moskau_S1.jpg;333;728;550;p1;color;Arbatskaya-Borovitskaya
45857;07_Moskau_S1.jpg;300;774;578;p1;color;Arbatskaya-Borovitskaya
46291;07_Moskau_S1.jpg;383;788;558;p1;color;Arbatskaya-Borovitskaya
46673;07_Moskau_S1.jpg;316;956;545;p1;color;Arbatskaya-Borovitskaya
46990;07_Moskau_S1.jpg;216;1198;531;p1;color
47206;07_Moskau_S1.jpg;233;1130;370;p1;color
47439;07_Moskau_S1.jpg;433;1017;372;p1;color;Tsvetnoy_Bul'var-Trubnaya
47872;07_Moskau_S1.jpg;666;839;582;p1;color;Arbatskaya-Borovitskaya
48689;07_Moskau_S1.jpg;783;787;607;p1;color;Arbatskaya-Borovitskaya
49605;07_Moskau_S1.jpg;500;790;601;p1;color;Arbatskaya-Borovitskaya
50104;07_Moskau_S1.jpg;167;869;623;p1;color;Arbatskaya-Borovitskaya
50271;07_Moskau_S1.jpg;233;946;449;p1;color;Mayakovskaya-Chekhovskaya
50504;07_Moskau_S1.jpg;166;1011;379;p1;color;Tsvetnoy_Bul'var-Trubnaya
50671;07_Moskau_S1.jpg;550;1024;294;p1;color;Belorusskaya-Mendeleevskaya
51220;07_Moskau_S1.jpg;316;1012;367;p1;color;Tsvetnoy_Bul'var-Trubnaya
51537;07_Moskau_S1.jpg;233;1119;258;p1;color;Destination
471403;07_Moskau_S1.jpg;416;75;346;p12;color;Origin
471819;07_Moskau_S1.jpg;300;51;235;p12;color
472119;07_Moskau_S1.jpg;216;82;364;p12;color;Origin
472336;07_Moskau_S1.jpg;100;485;330;p12;color;Begovaya-Barrikadnaya
472436;07_Moskau_S1.jpg;166;89;359;p12;color;Origin
472602;07_Moskau_S1.jpg;250;412;348;p12;color
472852;07_Moskau_S1.jpg;200;507;485;p12;color;Kievskaya-Park_Kultury
473052;07_Moskau_S1.jpg;167;386;491;p12;color;Kievskaya-Park_Kultury
473219;07_Moskau_S1.jpg;250;751;492;p12;color;Mayakovskaya-Chekhovskaya
473468;07_Moskau_S1.jpg;133;1130;340;p12;color
473602;07_Moskau_S1.jpg;100;1088;355;p12;color;Tsvetnoy_Bul'var-Trubnaya
473701;07_Moskau_S1.jpg;933;1141;237;p12;color;Destination
474634;07_Moskau_S1.jpg;350;994;399;p12;color;Tsvetnoy_Bul'var-Trubnaya
474984;07_Moskau_S1.jpg;216;803;516;p12;color;Arbatskaya-Borovitskaya
475200;07_Moskau_S1.jpg;200;735;528;p12;color;Arbatskaya-Borovitskaya
475400;07_Moskau_S1.jpg;466;791;556;p12;color;Arbatskaya-Borovitskaya
476050;07_Moskau_S1.jpg;100;853;599;p12;color;Arbatskaya-Borovitskaya
476150;07_Moskau_S1.jpg;283;874;637;p12;color;Arbatskaya-Borovitskaya
476433;07_Moskau_S1.jpg;266;798;654;p12;color;Arbatskaya-Borovitskaya
476699;07_Moskau_S1.jpg;150;789;589;p12;color;Arbatskaya-Borovitskaya
476849;07_Moskau_S1.jpg;666;793;542;p12;color;Arbatskaya-Borovitskaya
477699;07_Moskau_S1.jpg;150;896;624;p12;color;Arbatskaya-Borovitskaya
477849;07_Moskau_S1.jpg;233;882;532;p12;color;Arbatskaya-Borovitskaya
478082;07_Moskau_S1.jpg;216;978;367;p12;color;Tsvetnoy_Bul'var-Trubnaya
478298;07_Moskau_S1.jpg;266;1043;275;p12;color
478565;07_Moskau_S1.jpg;216;1020;325;p12;color;Belorusskaya-Mendeleevskaya
478781;07_Moskau_S1.jpg;316;933;434;p12;color;Mayakovskaya-Chekhovskaya
479098;07_Moskau_S1.jpg;2199;798;558;p12;color;Arbatskaya-Borovitskaya
481296;07_Moskau_S1.jpg;316;801;634;p12;color;Arbatskaya-Borovitskaya
481613;07_Moskau_S1.jpg;383;855;638;p12;color;Arbatskaya-Borovitskaya
481996;07_Moskau_S1.jpg;233;900;501;p12;color;Arbatskaya-Borovitskaya
482229;07_Moskau_S1.jpg;300;1003;373;p12;color;Tsvetnoy_Bul'var-Trubnaya
482529;07_Moskau_S1.jpg;216;1030;334;p12;color
482745;07_Moskau_S1.jpg;333;973;433;p12;color;Tsvetnoy_Bul'var-Trubnaya
483079;07_Moskau_S1.jpg;233;1106;301;p12;color;Destination
483312;07_Moskau_S1.jpg;383;1191;220;p12;color;Destination
484411;07_Moskau_S1.jpg;183;1492;667;p12;color;Kitai_Gorod-Chkalovskaya
484594;07_Moskau_S1.jpg;233;1529;842;p12;color
291107;07_Moskau_S1.jpg;216;150;352;p13;color;Origin
291324;07_Moskau_S1.jpg;250;101;361;p13;color;Origin
291574;07_Moskau_S1.jpg;150;557;477;p13;color
291724;07_Moskau_S1.jpg;266;716;540;p13;color;Arbatskaya-Borovitskaya
291990;07_Moskau_S1.jpg;266;984;511;p13;color
292256;07_Moskau_S1.jpg;100;848;543;p13;color;Arbatskaya-Borovitskaya
292356;07_Moskau_S1.jpg;916;766;557;p13;color;Arbatskaya-Borovitskaya
293273;07_Moskau_S1.jpg;350;729;562;p13;color;Arbatskaya-Borovitskaya
293622;07_Moskau_S1.jpg;183;405;505;p13;color;Kievskaya-Park_Kultury
293805;07_Moskau_S1.jpg;117;291;414;p13;color
293922;07_Moskau_S1.jpg;233;145;354;p13;color;Origin
294155;07_Moskau_S1.jpg;233;948;363;p13;color
294388;07_Moskau_S1.jpg;167;1090;330;p13;color;Destination
294555;07_Moskau_S1.jpg;833;1122;280;p13;color;Destination
295388;07_Moskau_S1.jpg;250;1102;384;p13;color
295638;07_Moskau_S1.jpg;366;1394;491;p13;color;Kitai_Gorod-Chkalovskaya
296004;07_Moskau_S1.jpg;183;1429;564;p13;color;Kitai_Gorod-Chkalovskaya
296187;07_Moskau_S1.jpg;117;1389;738;p13;color
296304;07_Moskau_S1.jpg;150;1299;913;p13;color
296454;07_Moskau_S1.jpg;216;1231;1049;p13;color
296670;07_Moskau_S1.jpg;166;1387;579;p13;color;Kitai_Gorod-Chkalovskaya
296837;07_Moskau_S1.jpg;500;1434;562;p13;color;Kitai_Gorod-Chkalovskaya
297336;07_Moskau_S1.jpg;200;1385;552;p13;color;Kitai_Gorod-Chkalovskaya
297536;07_Moskau_S1.jpg;550;1014;551;p13;color
298086;07_Moskau_S1.jpg;233;894;558;p13;color;Arbatskaya-Borovitskaya
298319;07_Moskau_S1.jpg;466;785;560;p13;color;Arbatskaya-Borovitskaya
298785;07_Moskau_S1.jpg;150;702;555;p13;color
298935;07_Moskau_S1.jpg;483;416;548;p13;color;Kievskaya-Park_Kultury
299418;07_Moskau_S1.jpg;183;741;554;p13;color;Arbatskaya-Borovitskaya
299602;07_Moskau_S1.jpg;200;1108;561;p13;color
299801;07_Moskau_S1.jpg;167;1285;561;p13;color;Kitai_Gorod-Chkalovskaya
299968;07_Moskau_S1.jpg;133;1397;557;p13;color;Kitai_Gorod-Chkalovskaya
300101;07_Moskau_S1.jpg;166;985;564;p13;color
300268;07_Moskau_S1.jpg;200;777;566;p13;color;Arbatskaya-Borovitskaya
300468;07_Moskau_S1.jpg;133;651;558;p13;color
300601;07_Moskau_S1.jpg;117;375;550;p13;color;Kievskaya-Park_Kultury
